Wavelength	Abs
349	0.0159187559
348	5.125724056e-05
347	-0.002225915203
346	0.0006634461461
345	0.0006039511063
344	-0.0008938538958
343	-0.0001218540419
342	0.000550425495
341	-5.466772564e-05
340	-0.0006855920656
339	-0.000726270373
338	-0.0009159661713
337	0.0002564503229
336	0.0003601454373
335	0.0001417746971
334	-0.0006093938719
333	-5.45124276e-05
332	0.0011637602
331	-8.852098836e-05
330	0.000509864476
329	0.0004579311353
328	-3.59282385e-05
327	-0.0002421216195
326	-0.0001844759972
325	-0.0003301794059
324	-0.0006347775343
323	-0.0002106089378
322	0.0006226671976
321	0.0004485247191
320	0.0005704352516
319	0.0004489134299
318	-0.0004482688673
317	8.671885553e-06
316	-0.0002710967674
315	3.264343104e-05
314	-0.0001375362481
313	0.0006599462358
312	-9.447350749e-05
311	-0.0008073572535
310	-0.001387701719
309	-0.000532768725
308	-0.0008201726596
307	-4.146734136e-05
306	-0.0009963461198
305	-0.0005937287351
304	-0.0008515377995
303	-0.0008871890022
302	-0.001189589733
301	-0.0009026885964
300	-0.001495391713
299	-0.0009351843037
298	0.000260801753
297	-0.0007375893183
296	-0.0009306381689
295	-0.0007042001234
294	-0.0005853530602
293	-0.001267079962
292	-0.001025219331
291	-0.0005285803345
290	-0.0002023811103
289	-0.001705689472
288	-0.0009094049456
287	-0.0001007882674
286	-0.001156286919
285	-0.000480591727
284	-0.0005887653679
283	-0.0003478198778
282	-0.0006329681491
281	-0.0009710869635
280	-0.001079190173
279	-0.0006872461527
278	-0.001929492806
277	-0.001063800068
276	-0.001494050259
275	-0.0009721200331
274	-0.00112597656
273	-0.001128816628
272	-0.001114822691
271	-0.001360452501
270	-0.001230840455
269	-0.0009576044395
268	-0.0009813663783
267	-0.001488736016
266	-0.001268370543
265	-0.0009099215386
264	-0.001234454219
263	-0.001374799875
262	-0.001141416025
261	-0.001534601441
260	-0.001408137614
259	-0.001636478351
258	-0.001591036445
257	-0.001359523507
256	-0.00119402993
255	-0.001603880315
254	-0.001612494234
253	-0.001336814486
252	-0.001389869256
251	-0.001574632828
250	-0.001401996589
249	-0.001327214413
248	-0.0011912419
247	-0.001705947332
246	-0.0009421067662
245	-0.001570712426
244	-0.001019589487
243	-0.001798555255
242	-0.001059875009
241	-0.0008019312518
240	-0.001187885995
239	-0.001075316803
238	-0.001217572484
237	-0.0007488563424
236	-0.0011114144
235	-0.001011376968
234	-0.00128994754
233	-0.001480584033
232	-0.00103983609
231	-0.001222890103
230	-0.001098659239
229	-0.001053522574
228	-0.0007622419507
227	-0.001161140506
226	-0.0007572805043
225	-0.0005522106658
224	-0.0004182193661
223	-0.0007208433817
222	-4.141753038e-07
221	-0.001218863181
220	-0.0007369691157
