Wavelength	Abs
349	0.08713214844
348	0.07064593583
347	0.07100071013
346	0.07345634699
345	0.07290047407
344	0.07241277397
343	0.0729996264
342	0.0737509653
341	0.07399494946
340	0.07449776679
339	0.07588448375
338	0.07495760918
337	0.07657395303
336	0.07664985955
335	0.07805521786
334	0.07826489955
333	0.07866585255
332	0.07971332222
331	0.07942849398
330	0.08084622771
329	0.08187074959
328	0.08208572119
327	0.08234829456
326	0.08281696588
325	0.08461975306
324	0.08529047668
323	0.08579188585
322	0.08761028945
321	0.08905880898
320	0.08931759
319	0.09013737738
318	0.09158631414
317	0.09283989668
316	0.09419607371
315	0.09576041251
314	0.09632075578
313	0.100508593
312	0.1019801646
311	0.1025901288
310	0.105218187
309	0.1084889024
308	0.1135106608
307	0.1179422289
306	0.124375999
305	0.1336016208
304	0.1439708918
303	0.1584209651
302	0.1747669429
301	0.1955851912
300	0.2182388753
299	0.2443984449
298	0.2709275484
297	0.2959340215
296	0.3199774325
295	0.3435136676
294	0.3670853376
293	0.39025563
292	0.4153871238
291	0.4387623668
290	0.4611410201
289	0.4806809425
288	0.5008068681
287	0.5187289715
286	0.5356800556
285	0.553011179
284	0.5697845221
283	0.5869631767
282	0.6036430001
281	0.6206825376
280	0.6367635131
279	0.6543993354
278	0.6711451411
277	0.690130353
276	0.7076596618
275	0.7249509692
274	0.7433814406
273	0.7599243522
272	0.7769966125
271	0.7932231426
270	0.8083503246
269	0.8228600025
268	0.8358567357
267	0.8485623002
266	0.8598669171
265	0.8706178069
264	0.8786581159
263	0.8852373958
262	0.8917710781
261	0.8949607015
260	0.8963552117
259	0.8966495991
258	0.8955191374
257	0.8930563927
256	0.8893420696
255	0.8849310875
254	0.8815346956
253	0.8773062229
252	0.8728817105
251	0.8676300645
250	0.8623680472
249	0.8568940759
248	0.8509209156
247	0.844150126
246	0.8400560617
245	0.8374243975
244	0.8351630569
243	0.8350639343
242	0.836248517
241	0.8393582106
240	0.8443448544
239	0.8526089191
238	0.862177372
237	0.8769726753
236	0.8941472173
235	0.9165253639
234	0.9428347945
233	0.9737775922
232	1.010262728
231	1.050857306
230	1.098572254
229	1.152539968
228	1.214851737
227	1.287068963
226	1.369195938
225	1.463229537
224	1.57414782
223	1.702161312
222	1.849666715
221	2.021879196
220	2.223104477
